RANK,ID,BACKGROUND,FUR,CLOTHES,EYES,MOUTH,HATS,EARRING,BACKGROUND Rarity,FUR Rarity,CLOTHES Rarity,EYES Rarity,MOUTH Rarity,HATS Rarity,EARRING Rarity,Total Statistical Rarity
5456,993,Solana,Black,Leather Punk Jacket,Bored,Bored,Empty,Silver Hoop,100.000000000000000,10.631561406432300,2.149641726378940,21.829695050824900,16.097317113814400,18.796867188801900,10.464922512914500,157974065.106108000000000
5457,859,Solana,Cream,EMPTY,Eyepatch,Bored,Army Hat,EMPTY,100.000000000000000,7.382102982836190,20.379936677220500,2.899516747208800,16.097317113814400,3.216130644892520,70.121646392268000,158360854.870626000000000
5458,3814,Solana,Brown,EMPTY,Bored,Phoneme Ooo,Safari,EMPTY,100.000000000000000,12.747875354107600,20.379936677220500,21.829695050824900,1.983002832861190,2.016330611564740,70.121646392268000,159010385.365289000000000
5459,5790,Solana,Cheetah,EMPTY,Bored,Dumbfounded,Army Hat,EMPTY,100.000000000000000,4.482586235627400,20.379936677220500,21.829695050824900,3.549408431928010,3.216130644892520,70.121646392268000,159632353.163874000000000
5460,4267,Solana,Black,Guayabera,Bored,Bored Unshaven,Cowboy Hat,EMPTY,100.000000000000000,10.631561406432300,1.816363939343440,21.829695050824900,14.480919846692200,3.732711214797530,70.121646392268000,159779198.268872000000000
5461,142,Solana,Brown,EMPTY,Angry,Grin Diamond Grill,Empty,EMPTY,100.000000000000000,12.747875354107600,20.379936677220500,4.699216797200470,0.999833361106482,18.796867188801900,70.121646392268000,160890840.733184000000000
5462,5628,Solana,Dark Brown,Bandolier,Bored,Bored Unshaven,Halo,EMPTY,100.000000000000000,13.164472587902000,1.949675054157640,21.829695050824900,14.480919846692200,2.832861189801700,70.121646392268000,161171006.133923000000000
5463,4952,Solana,Black,Prison Jumpsuit,Heart,Bored Unshaven,Empty,EMPTY,100.000000000000000,10.631561406432300,2.082986168971840,3.816030661556410,14.480919846692200,18.796867188801900,70.121646392268000,161298014.219922000000000
5464,3892,Solana,Brown,EMPTY,Sleepy,Bored Unshaven,Party Hat 2,EMPTY,100.000000000000000,12.747875354107600,20.379936677220500,6.815530744875850,14.480919846692200,0.899850024995834,70.121646392268000,161792619.692816000000000
5465,1212,Solana,Dark Brown,EMPTY,Bored,Grin Diamond Grill,Fisherman Hat,EMPTY,100.000000000000000,13.164472587902000,20.379936677220500,21.829695050824900,0.999833361106482,3.949341776370600,70.121646392268000,162165479.639480000000000
5466,4751,Solana,Brown,Puffy Vest,Bloodshot,Bored Unshaven Solana,Empty,EMPTY,100.000000000000000,12.747875354107600,1.933011164805870,8.031994667555410,6.232294617563740,18.796867188801900,70.121646392268000,162585246.959169000000000
5467,5644,Solana,Black,Black T,Scumbag,Bored Unshaven,Empty,EMPTY,100.000000000000000,10.631561406432300,2.866188968505250,2.799533411098150,14.480919846692200,18.796867188801900,70.121646392268000,162825062.668956000000000
5468,3607,Solana,Black,EMPTY,Crazy,Bored Unshaven Solana,Fisherman Hat,EMPTY,100.000000000000000,10.631561406432300,20.379936677220500,4.365939010164970,6.232294617563740,3.949341776370600,70.121646392268000,163268478.598040000000000
5469,1942,Solana,Black,Basc T Black,Bored,Bored,Halo,EMPTY,100.000000000000000,10.631561406432300,2.216297283786040,21.829695050824900,16.097317113814400,2.832861189801700,70.121646392268000,164476415.886713000000000
5470,3810,Solana,Brown,Navy Stripped T,Bloodshot,Bored Unshaven Cigarette,Empty,EMPTY,100.000000000000000,12.747875354107600,2.882852857857020,8.031994667555410,4.232627895350770,18.796867188801900,70.121646392268000,164676399.637650000000000
5471,5842,Solana,Cream,Lumberjack Shirt,Bored,Bored Unshaven,Beanie,EMPTY,100.000000000000000,7.382102982836190,1.766372271288120,21.829695050824900,14.480919846692200,5.699050158306950,70.121646392268000,164725464.247320000000000
5472,504,Solana,Blue,Navy Stripped T,Bored,Bored Unshaven Cigarette,Empty,EMPTY,100.000000000000000,4.699216797200470,2.882852857857020,21.829695050824900,4.232627895350770,18.796867188801900,70.121646392268000,164984556.597349000000000
5473,3582,Solana,Tan,Service,Sleepy,Bored Unshaven,Empty,EMPTY,100.000000000000000,5.999000166638890,2.116313947675390,6.815530744875850,14.480919846692200,18.796867188801900,70.121646392268000,165155247.207849000000000
5474,3180,Solana,Cream,Puffy Vest,Bored,Bored,Seaman Hat,EMPTY,100.000000000000000,7.382102982836190,1.933011164805870,21.829695050824900,16.097317113814400,4.699216797200470,70.121646392268000,165231641.116670000000000
5475,4621,Solana,Cheetah,EMPTY,Bored,Bored Unshaven Solana,Basc Hat Black,EMPTY,100.000000000000000,4.482586235627400,20.379936677220500,21.829695050824900,6.232294617563740,1.899683386102320,70.121646392268000,165561920.978252000000000
5476,761,Solana,Black,Sleeveless T,Bored,Bored,Horns,EMPTY,100.000000000000000,10.631561406432300,3.066155640726550,21.829695050824900,16.097317113814400,2.066322279620060,70.121646392268000,165974962.621461000000000
5477,1340,Solana,Cheetah,Blue Dress,Bored,Bored,Empty,EMPTY,100.000000000000000,4.482586235627400,0.799866688885186,21.829695050824900,16.097317113814400,18.796867188801900,70.121646392268000,166067638.366813000000000
5478,3998,Solana,Cream,EMPTY,3D,Bored Unshaven,Empty,Silver Stud,100.000000000000000,7.382102982836190,20.379936677220500,5.332444592567910,14.480919846692200,18.796867188801900,7.615397433761040,166296641.033366000000000
5479,1480,Solana,Grey,EMPTY,Sleepy,Bored Unshaven,Girl Hair Short,EMPTY,100.000000000000000,4.782536243959340,20.379936677220500,6.815530744875850,14.480919846692200,2.466255624062660,70.121646392268000,166359315.276496000000000
5480,2764,Solana,Black,Black T,Bored,Bored Unshaven,Girl Hair Short,EMPTY,100.000000000000000,10.631561406432300,2.866188968505250,21.829695050824900,14.480919846692200,2.466255624062660,70.121646392268000,166584996.360273000000000
5481,5428,Solana,Grey,Black T,Bored,Bored Unshaven Cigarette,Empty,EMPTY,100.000000000000000,4.782536243959340,2.866188968505250,21.829695050824900,4.232627895350770,18.796867188801900,70.121646392268000,166939237.729503000000000
5482,564,Solana,Golden Brown,Stripped Tee,Bored,Bored,Vietnam Era Helmet,EMPTY,100.000000000000000,8.281953007832030,4.199300116647230,21.829695050824900,16.097317113814400,1.949675054157640,70.121646392268000,167080275.952460000000000
5483,2660,Solana,Dark Brown,EMPTY,Crazy,Grin Multicolor,Empty,EMPTY,100.000000000000000,13.164472587902000,20.379936677220500,4.365939010164970,1.083152807865360,18.796867188801900,70.121646392268000,167228874.362400000000000
5484,4700,Solana,Black,Basc T Red,Bored,Bored Solana,Beanie,EMPTY,100.000000000000000,10.631561406432300,2.149641726378940,21.829695050824900,8.398600233294450,5.699050158306950,70.121646392268000,167445043.926466000000000
5485,4850,Solana,Black,EMPTY,Coins,Bored Unshaven,Empty,Silver Stud,100.000000000000000,10.631561406432300,20.379936677220500,3.732711214797530,14.480919846692200,18.796867188801900,7.615397433761040,167648035.858919000000000
5486,5026,Solana,Golden Brown,EMPTY,Angry,Bored Unshaven,Spinner Hat,EMPTY,100.000000000000000,8.281953007832030,20.379936677220500,4.699216797200470,14.480919846692200,2.082986168971840,70.121646392268000,167762818.581041000000000
5487,1430,Solana,Dark Brown,EMPTY,Angry,Bored,Empty,Gold Stud,100.000000000000000,13.164472587902000,20.379936677220500,4.699216797200470,16.097317113814400,18.796867188801900,4.399266788868520,167822833.341825000000000
5488,1004,Solana,Dark Brown,EMPTY,3D,Bored Solana,Irish Boho,EMPTY,100.000000000000000,13.164472587902000,20.379936677220500,5.332444592567910,8.398600233294450,1.999666722212960,70.121646392268000,168480359.173223000000000
5489,4087,Solana,Golden Brown,EMPTY,3D,Bored Solana,Short Mohawk,EMPTY,100.000000000000000,8.281953007832030,20.379936677220500,5.332444592567910,8.398600233294450,3.182802866188970,70.121646392268000,168706065.983508000000000
5490,5938,Solana,Golden Brown,Basc T Black,Bored,Bored,Cowboy Hat,EMPTY,100.000000000000000,8.281953007832030,2.216297283786040,21.829695050824900,16.097317113814400,3.732711214797530,70.121646392268000,168825653.953863000000000
5491,676,Solana,Tan,EMPTY,Crazy,Bored,Empty,Silver Hoop,100.000000000000000,5.999000166638890,20.379936677220500,4.365939010164970,16.097317113814400,18.796867188801900,10.464922512914500,169018544.834675000000000
5492,317,Solana,Brown,EMPTY,Blindfold,Bored Cigarette,Empty,EMPTY,100.000000000000000,12.747875354107600,20.379936677220500,2.532911181469760,1.949675054157640,18.796867188801900,70.121646392268000,169106543.238708000000000
5493,2017,Solana,Dark Brown,Stripped Tee,Coins,Bored Unshaven Solana,Empty,EMPTY,100.000000000000000,13.164472587902000,4.199300116647230,3.732711214797530,6.232294617563740,18.796867188801900,70.121646392268000,169508048.036210000000000
5494,5800,Solana,Dark Brown,Spacesuit,Closed,Bored Unshaven,Empty,EMPTY,100.000000000000000,13.164472587902000,0.983169471754708,6.865522412931180,14.480919846692200,18.796867188801900,70.121646392268000,169605200.883202000000000
5495,4865,Solana,Dark Brown,EMPTY,Sad,Bored,Prussian Helmet,EMPTY,100.000000000000000,13.164472587902000,20.379936677220500,5.699050158306950,16.097317113814400,0.983169471754708,70.121646392268000,169684730.490751000000000
5496,1373,Solana,Cream,EMPTY,Bored,Phoneme Ooo,Cowboy Hat,EMPTY,100.000000000000000,7.382102982836190,20.379936677220500,21.829695050824900,1.983002832861190,3.732711214797530,70.121646392268000,170463118.463441000000000
5497,4444,Solana,Dmt,Leather Punk Jacket,Bored,Bored,Empty,EMPTY,100.000000000000000,1.716380603232790,2.149641726378940,21.829695050824900,16.097317113814400,18.796867188801900,70.121646392268000,170890699.425328000000000
5498,1967,Solana,Black,Puffy Vest,Crazy,Bored Unshaven,Empty,EMPTY,100.000000000000000,10.631561406432300,1.933011164805870,4.365939010164970,14.480919846692200,18.796867188801900,70.121646392268000,171254820.896833000000000
5499,4252,Solana,Brown,EMPTY,Angry,Bored Unshaven Solana,Army Hat,EMPTY,100.000000000000000,12.747875354107600,20.379936677220500,4.699216797200470,6.232294617563740,3.216130644892520,70.121646392268000,171593124.494721000000000
5500,1054,Solana,Cream,Sailor Shirt,Bored,Bored,Sea Capitan Hat,EMPTY,100.000000000000000,7.382102982836190,3.199466755540740,21.829695050824900,16.097317113814400,2.949508415264120,70.121646392268000,171656642.568749000000000
5501,764,Solana,Dark Brown,Work Vest,Bored,Bored Unshaven,Sushi Chef Headband,EMPTY,100.000000000000000,13.164472587902000,3.216130644892520,21.829695050824900,14.480919846692200,1.833027828695220,70.121646392268000,172029183.520522000000000
5502,5342,Solana,Dmt,EMPTY,Bored,Bored,Irish Boho,EMPTY,100.000000000000000,1.716380603232790,20.379936677220500,21.829695050824900,16.097317113814400,1.999666722212960,70.121646392268000,172356362.689408000000000
5503,382,Solana,Cream,Basc T Red,Sad,Bored Unshaven,Empty,EMPTY,100.000000000000000,7.382102982836190,2.149641726378940,5.699050158306950,14.480919846692200,18.796867188801900,70.121646392268000,172616532.864440000000000
5504,728,Solana,Golden Brown,EMPTY,Sunglasses,Bored,Halo,EMPTY,100.000000000000000,8.281953007832030,20.379936677220500,3.199466755540740,16.097317113814400,2.832861189801700,70.121646392268000,172680816.229193000000000
5505,4590,Solana,Blue,Tanktop,Bored,Bored Unshaven Solana,Empty,EMPTY,100.000000000000000,4.699216797200470,2.049658390268290,21.829695050824900,6.232294617563740,18.796867188801900,70.121646392268000,172719029.006219000000000
5506,5873,Solana,Cream,Work Vest,Bored,Bored Solana,Beanie,EMPTY,100.000000000000000,7.382102982836190,3.216130644892520,21.829695050824900,8.398600233294450,5.699050158306950,70.121646392268000,173949403.546316000000000
5507,489,Solana,Black,EMPTY,Crazy,Bored Unshaven Solana,Fez,EMPTY,100.000000000000000,10.631561406432300,20.379936677220500,4.365939010164970,6.232294617563740,4.232627895350770,70.121646392268000,174979719.678913000000000
5508,4454,Solana,Tan,Prison Jumpsuit,Bored,Bored,Beanie,EMPTY,100.000000000000000,5.999000166638890,2.082986168971840,21.829695050824900,16.097317113814400,5.699050158306950,70.121646392268000,175477327.873656000000000
5509,5248,Solana,Brown,Wool Turtleneck,Bored,Bored Unshaven,Empty,Silver Hoop,100.000000000000000,12.747875354107600,2.216297283786040,21.829695050824900,14.480919846692200,18.796867188801900,10.464922512914500,175683563.130320000000000
5510,2936,Solana,Red,EMPTY,Wide Eyed,Bored Unshaven,Army Hat,EMPTY,100.000000000000000,5.249125145809030,20.379936677220500,5.032494584235960,14.480919846692200,3.216130644892520,70.121646392268000,175814629.496217000000000
5511,4117,Solana,Black,Service,Bored,Bored,Short Mohawk,EMPTY,100.000000000000000,10.631561406432300,2.116313947675390,21.829695050824900,16.097317113814400,3.182802866188970,70.121646392268000,176457515.265988000000000
5512,5773,Solana,Black,EMPTY,Bored,Phoneme L,Empty,Silver Stud,100.000000000000000,10.631561406432300,20.379936677220500,21.829695050824900,2.616230628228630,18.796867188801900,7.615397433761040,177133874.810455000000000
5513,5892,Solana,Golden Brown,EMPTY,Wide Eyed,Bored Unshaven,Horns,EMPTY,100.000000000000000,8.281953007832030,20.379936677220500,5.032494584235960,14.480919846692200,2.066322279620060,70.121646392268000,178223603.694265000000000
5514,2298,Solana,Red,Basc T Black,Bloodshot,Bored Unshaven,Empty,EMPTY,100.000000000000000,5.249125145809030,2.216297283786040,8.031994667555410,14.480919846692200,18.796867188801900,70.121646392268000,178349575.357951000000000
5515,5125,Solana,Red,Wool Turtleneck,Bloodshot,Bored Unshaven,Empty,EMPTY,100.000000000000000,5.249125145809030,2.216297283786040,8.031994667555410,14.480919846692200,18.796867188801900,70.121646392268000,178349575.357951000000000
5516,1514,Solana,Blue,EMPTY,Bloodshot,Bored Solana,Fisherman Hat,EMPTY,100.000000000000000,4.699216797200470,20.379936677220500,8.031994667555410,8.398600233294450,3.949341776370600,70.121646392268000,178910346.408291000000000
5517,657,Solana,Tan,Sailor Shirt,Bored,Rage,Empty,EMPTY,100.000000000000000,5.999000166638890,3.199466755540740,21.829695050824900,3.249458423596070,18.796867188801900,70.121646392268000,179453819.657966000000000
5518,2854,Solana,Golden Brown,EMPTY,Sunglasses,Bored,Sea Capitan Hat,EMPTY,100.000000000000000,8.281953007832030,20.379936677220500,3.199466755540740,16.097317113814400,2.949508415264120,70.121646392268000,179791202.779807000000000
5519,868,Solana,Cheetah,EMPTY,Closed,Bored Unshaven,Halo,EMPTY,100.000000000000000,4.482586235627400,20.379936677220500,6.865522412931180,14.480919846692200,2.832861189801700,70.121646392268000,180417483.728410000000000
5520,4149,Solana,Grey,Navy Stripped T,Closed,Bored Unshaven,Empty,EMPTY,100.000000000000000,4.782536243959340,2.882852857857020,6.865522412931180,14.480919846692200,18.796867188801900,70.121646392268000,180670839.499075000000000
5521,1704,Solana,Pink,EMPTY,3D,Bored,Sea Capitan Hat,EMPTY,100.000000000000000,4.999166805532410,20.379936677220500,5.332444592567910,16.097317113814400,2.949508415264120,70.121646392268000,180876461.549101000000000
5522,5883,Solana,Black,EMPTY,Heart,Bored Solana,Cowboy Hat,EMPTY,100.000000000000000,10.631561406432300,20.379936677220500,3.816030661556410,8.398600233294450,3.732711214797530,70.121646392268000,181758673.050088000000000
5523,4508,Solana,Dark Brown,EMPTY,Holographic,Bored Unshaven,Commie Hat,EMPTY,100.000000000000000,13.164472587902000,20.379936677220500,2.066322279620060,14.480919846692200,3.232794534244290,70.121646392268000,181982954.030028000000000
5524,2798,Solana,Cream,EMPTY,Blindfold,Bored,Fez,EMPTY,100.000000000000000,7.382102982836190,20.379936677220500,2.532911181469760,16.097317113814400,4.232627895350770,70.121646392268000,182061696.291022000000000
5525,1138,Solana,Dark Brown,Lumberjack Shirt,Bored,Bored,Short Mohawk,EMPTY,100.000000000000000,13.164472587902000,1.766372271288120,21.829695050824900,16.097317113814400,3.182802866188970,70.121646392268000,182368034.067754000000000
5526,1395,Solana,Black,Sailor Shirt,Blindfold,Bored,Empty,EMPTY,100.000000000000000,10.631561406432300,3.199466755540740,2.532911181469760,16.097317113814400,18.796867188801900,70.121646392268000,182803998.958654000000000
5527,388,Solana,Tan,Leather Jacket,Bored,Bored Unshaven Solana,Empty,EMPTY,100.000000000000000,5.999000166638890,1.699716713881020,21.829695050824900,6.232294617563740,18.796867188801900,70.121646392268000,182847337.401498000000000
5528,2332,Solana,Death Bot,EMPTY,Zombie,Bored,Empty,EMPTY,100.000000000000000,1.999666722212960,20.379936677220500,2.116313947675390,16.097317113814400,18.796867188801900,70.121646392268000,182991796.438404000000000
5529,1580,Solana,Pink,Basc T Red,Bloodshot,Bored,Empty,EMPTY,100.000000000000000,4.999166805532410,2.149641726378940,8.031994667555410,16.097317113814400,18.796867188801900,70.121646392268000,183137887.326039000000000
5530,3424,Solana,Blue,EMPTY,Bored,Bored Unshaven Solana,Safari,EMPTY,100.000000000000000,4.699216797200470,20.379936677220500,21.829695050824900,6.232294617563740,2.016330611564740,70.121646392268000,184220435.257937000000000
5531,2777,Solana,Black,Tie Dye,Bored,Dumbfounded,Empty,EMPTY,100.000000000000000,10.631561406432300,1.699716713881020,21.829695050824900,3.549408431928010,18.796867188801900,70.121646392268000,184550327.308669000000000
5532,4408,Solana,Golden Brown,EMPTY,3D,Bored,Sushi Chef Headband,EMPTY,100.000000000000000,8.281953007832030,20.379936677220500,5.332444592567910,16.097317113814400,1.833027828695220,70.121646392268000,186224409.658933000000000
